id_cliente,nome,sobrenome,email,genero,data_nascimento,data_cadastro,telefone
841,Marcelo,Carvalho,marcelo.carvalho841@modaficticia.com.br,Masculino,1962-10-16,2024-06-11 16:58:22,(91) 976924-4438
842,Ana,Ribeiro,ana.ribeiro842@modaficticia.com.br,Feminino,1956-04-05,2024-03-28 11:08:38,(91) 938316-6882
843,Gabriel,Moreira,gabriel.moreira843@modaficticia.com.br,Masculino,1981-02-18,2024-03-09 14:41:57,(31) 962436-8472
844,Camila,Martins,camila.martins844@modaficticia.com.br,Feminino,1998-03-18,2024-02-03 18:46:17,(41) 958777-9379
845,Mariana,Lima,mariana.lima845@modaficticia.com.br,Feminino,1974-07-13,2024-01-20 11:04:17,(21) 979660-2802
846,Lucas,Pereira,lucas.pereira846@modaficticia.com.br,Masculino,1994-02-12,2024-03-25 12:09:55,(41) 945867-1161
847,Isabela,Ribeiro,isabela.ribeiro847@modaficticia.com.br,Feminino,1978-02-26,2024-01-06 16:46:56,(51) 987178-9021
848,Bianca,Rodrigues,bianca.rodrigues848@modaficticia.com.br,Feminino,1998-10-28,2024-03-18 12:38:06,(11) 932380-6210
849,Felipe,Rodrigues,felipe.rodrigues849@modaficticia.com.br,Masculino,2005-12-22,2024-05-18 17:56:54,(71) 972503-3090
850,Carlos,Barbosa,carlos.barbosa850@modaficticia.com.br,Masculino,1999-03-22,2024-02-05 14:36:47,(51) 916929-7064
851,Sabrina,Martins,sabrina.martins851@modaficticia.com.br,Feminino,1999-08-06,2024-04-12 20:29:32,(51) 946152-8008
852,Larissa,Oliveira,larissa.oliveira852@modaficticia.com.br,Feminino,1973-07-25,2024-03-28 09:40:05,(21) 941462-2534
853,Vanessa,Santos,vanessa.santos853@modaficticia.com.br,Feminino,1959-12-10,2024-05-16 20:55:00,(71) 998740-9334
854,Gabriela,Mendes,gabriela.mendes854@modaficticia.com.br,Feminino,1986-11-22,2024-05-23 09:25:00,(41) 910955-7962
855,André,Barbosa,andré.barbosa855@modaficticia.com.br,Masculino,1997-10-02,2024-05-15 10:43:59,(91) 939500-3864
856,Amanda,Lima,amanda.lima856@modaficticia.com.br,Feminino,1986-06-02,2024-04-16 14:10:23,(21) 954296-5092
857,Larissa,Nunes,larissa.nunes857@modaficticia.com.br,Feminino,1984-05-09,2024-02-01 19:40:36,(71) 938503-5994
858,Luana,Moreira,luana.moreira858@modaficticia.com.br,Feminino,1985-01-12,2024-01-20 15:21:19,(61) 924046-1084
859,Felipe,Gomes,felipe.gomes859@modaficticia.com.br,Masculino,1976-01-04,2024-04-16 11:05:33,(91) 930147-7729
860,Gabriela,Silva,gabriela.silva860@modaficticia.com.br,Feminino,1963-11-09,2024-02-16 14:23:19,(61) 966143-3984
861,Ricardo,Carvalho,ricardo.carvalho861@modaficticia.com.br,Masculino,1996-08-06,2024-02-12 19:27:00,(61) 936013-2813
862,Larissa,Santos,larissa.santos862@modaficticia.com.br,Feminino,1962-07-14,2024-06-11 08:10:42,(41) 972822-5354
863,Mariana,Mendes,mariana.mendes863@modaficticia.com.br,Feminino,1989-08-26,2024-06-23 10:20:48,(71) 975779-7370
864,Fernanda,Souza,fernanda.souza864@modaficticia.com.br,Feminino,2004-01-05,2024-02-12 16:00:49,(41) 916820-6605
865,Fernando,Silva,fernando.silva865@modaficticia.com.br,Masculino,1981-08-10,2024-03-16 09:48:27,(41) 990951-3498
866,Tatiane,Almeida,tatiane.almeida866@modaficticia.com.br,Feminino,2003-02-28,2024-03-23 11:42:52,(71) 936006-8764
867,Bianca,Moreira,bianca.moreira867@modaficticia.com.br,Feminino,1965-04-28,2024-05-21 18:09:14,(21) 927340-7574
868,Camila,Fernandes,camila.fernandes868@modaficticia.com.br,Feminino,1963-07-01,2024-05-07 09:55:03,(71) 963385-9601
869,André,Ribeiro,andré.ribeiro869@modaficticia.com.br,Masculino,1975-07-16,2024-01-17 14:41:03,(51) 924425-5411
870,Thiago,Rodrigues,thiago.rodrigues870@modaficticia.com.br,Masculino,1999-07-08,2024-03-02 10:02:00,(11) 996563-6269
871,Larissa,Mendes,larissa.mendes871@modaficticia.com.br,Feminino,1971-10-04,2024-04-06 12:31:23,(61) 949892-2827
872,Maria,Dias,maria.dias872@modaficticia.com.br,Feminino,2003-03-11,2024-03-24 20:23:47,(91) 989261-7088
873,Camila,Fernandes,camila.fernandes873@modaficticia.com.br,Feminino,1991-07-03,2024-01-05 18:47:38,(21) 915379-4120
874,Luana,Souza,luana.souza874@modaficticia.com.br,Feminino,1958-09-20,2024-03-10 19:30:48,(41) 979934-3517
875,Patricia,Fernandes,patricia.fernandes875@modaficticia.com.br,Feminino,1980-09-23,2024-03-25 16:22:57,(61) 968783-2923
876,Lucas,Mendes,lucas.mendes876@modaficticia.com.br,Masculino,1980-09-17,2024-01-06 17:17:44,(31) 947965-1744
877,Renata,Gomes,renata.gomes877@modaficticia.com.br,Feminino,1985-11-18,2024-05-03 10:28:48,(91) 960351-7393
878,Fernando,Almeida,fernando.almeida878@modaficticia.com.br,Masculino,1967-03-01,2024-02-19 11:37:44,(11) 977213-8461
879,Leonardo,Ribeiro,leonardo.ribeiro879@modaficticia.com.br,Masculino,1972-12-09,2024-05-04 10:14:02,(91) 941223-5781
880,Patricia,Almeida,patricia.almeida880@modaficticia.com.br,Feminino,1962-05-28,2024-01-21 11:52:13,(91) 925228-1022
881,Fernando,Rodrigues,fernando.rodrigues881@modaficticia.com.br,Masculino,1974-02-23,2024-05-09 19:08:26,(51) 952550-1938
882,Amanda,Ribeiro,amanda.ribeiro882@modaficticia.com.br,Feminino,2000-05-06,2024-03-01 16:42:55,(21) 960067-5216
883,Luana,Ribeiro,luana.ribeiro883@modaficticia.com.br,Feminino,1974-05-07,2024-05-21 20:54:48,(71) 930400-8308
884,Mariana,Rodrigues,mariana.rodrigues884@modaficticia.com.br,Feminino,1963-08-03,2024-04-06 15:11:52,(31) 934754-9036
885,Larissa,Silva,larissa.silva885@modaficticia.com.br,Feminino,1973-03-06,2024-04-22 17:12:04,(31) 919443-7986
886,Luana,Gomes,luana.gomes886@modaficticia.com.br,Feminino,1960-12-17,2024-02-24 20:51:00,(21) 959528-7291
887,Fernanda,Silva,fernanda.silva887@modaficticia.com.br,Feminino,2002-11-02,2024-02-08 20:05:17,(31) 992232-1221
888,Fernanda,Dias,fernanda.dias888@modaficticia.com.br,Feminino,2001-06-28,2024-06-03 11:08:30,(81) 931383-6036
889,Vinícius,Lima,vinícius.lima889@modaficticia.com.br,Masculino,1969-01-18,2024-06-09 18:34:07,(11) 915836-2684
890,Ricardo,Barbosa,ricardo.barbosa890@modaficticia.com.br,Masculino,1980-03-01,2024-02-01 11:27:24,(31) 956309-5699
891,Isabela,Souza,isabela.souza891@modaficticia.com.br,Feminino,1985-03-04,2024-02-04 12:22:04,(61) 925512-6906
892,Ana,Moreira,ana.moreira892@modaficticia.com.br,Feminino,1963-03-14,2024-05-11 17:11:43,(71) 929689-5940
893,Rafael,Souza,rafael.souza893@modaficticia.com.br,Masculino,1971-08-22,2024-03-09 20:58:45,(21) 910285-3435
894,Beatriz,Lima,beatriz.lima894@modaficticia.com.br,Feminino,1978-08-24,2024-04-27 09:07:36,(71) 946500-3370
895,Beatriz,Lima,beatriz.lima895@modaficticia.com.br,Feminino,1965-07-12,2024-03-16 14:30:44,(71) 988871-6463
896,Tatiane,Gomes,tatiane.gomes896@modaficticia.com.br,Feminino,1980-09-16,2024-05-18 15:34:34,(41) 960413-2369
897,Daniel,Castro,daniel.castro897@modaficticia.com.br,Masculino,2003-12-26,2024-06-08 19:05:15,(61) 910375-4330
898,Amanda,Dias,amanda.dias898@modaficticia.com.br,Feminino,1984-03-04,2024-01-12 13:54:54,(31) 948626-8543
899,Raquel,Martins,raquel.martins899@modaficticia.com.br,Feminino,1969-04-27,2024-02-02 19:08:07,(31) 959474-1431
900,Rafael,Santos,rafael.santos900@modaficticia.com.br,Masculino,1998-02-22,2024-05-03 15:53:38,(31) 913956-3406
901,Gabriel,Oliveira,gabriel.oliveira901@modaficticia.com.br,Masculino,1969-02-01,2024-05-27 14:09:48,(31) 971573-3295
902,Vinícius,Martins,vinícius.martins902@modaficticia.com.br,Masculino,2000-06-15,2024-06-23 08:18:07,(31) 917864-1526
903,Bianca,Costa,bianca.costa903@modaficticia.com.br,Feminino,1954-07-27,2024-04-22 15:35:45,(51) 984981-9222
904,André,Martins,andré.martins904@modaficticia.com.br,Masculino,1964-05-03,2024-05-13 10:47:13,(71) 991139-1917
905,Isabela,Costa,isabela.costa905@modaficticia.com.br,Feminino,2006-12-18,2024-05-27 09:52:44,(81) 972575-6131
906,Gustavo,Costa,gustavo.costa906@modaficticia.com.br,Masculino,1957-06-21,2024-04-07 12:06:06,(21) 957540-6496
907,Tatiane,Nunes,tatiane.nunes907@modaficticia.com.br,Feminino,1964-09-04,2024-01-07 17:00:48,(51) 934607-4305
908,Tatiane,Almeida,tatiane.almeida908@modaficticia.com.br,Feminino,1959-10-19,2024-01-19 20:30:02,(11) 951232-2527
909,Carlos,Rodrigues,carlos.rodrigues909@modaficticia.com.br,Masculino,2002-05-13,2024-05-07 13:48:25,(61) 926976-2595
910,Diego,Barbosa,diego.barbosa910@modaficticia.com.br,Masculino,1960-09-26,2024-02-01 17:50:24,(81) 986855-1612
911,Felipe,Lima,felipe.lima911@modaficticia.com.br,Masculino,1997-08-03,2024-06-03 19:14:56,(41) 999320-3307
912,Bianca,Barbosa,bianca.barbosa912@modaficticia.com.br,Feminino,2000-10-21,2024-05-25 13:28:50,(31) 954436-5765
913,Fernando,Martins,fernando.martins913@modaficticia.com.br,Masculino,1956-12-25,2024-06-13 11:13:39,(21) 929975-9151
914,Maria,Lima,maria.lima914@modaficticia.com.br,Feminino,2003-05-18,2024-01-16 09:29:20,(31) 948745-3645
915,Camila,Castro,camila.castro915@modaficticia.com.br,Feminino,1977-06-03,2024-01-06 19:49:29,(51) 972031-5194
916,Gabriel,Souza,gabriel.souza916@modaficticia.com.br,Masculino,1990-08-02,2024-03-28 12:25:26,(31) 967780-7008
917,Rafael,Oliveira,rafael.oliveira917@modaficticia.com.br,Masculino,1997-07-17,2024-04-09 18:02:39,(11) 942088-1130
918,Fernanda,Nunes,fernanda.nunes918@modaficticia.com.br,Feminino,1978-03-19,2024-04-28 09:14:24,(81) 997706-2531
919,Rodrigo,Carvalho,rodrigo.carvalho919@modaficticia.com.br,Masculino,1995-09-27,2024-04-04 09:11:46,(21) 962028-8096
920,Isabela,Pereira,isabela.pereira920@modaficticia.com.br,Feminino,1958-06-11,2024-05-16 11:44:47,(81) 924984-5560
921,Pedro,Dias,pedro.dias921@modaficticia.com.br,Masculino,1963-08-05,2024-06-07 13:36:02,(71) 918178-6922
922,Vinícius,Fernandes,vinícius.fernandes922@modaficticia.com.br,Masculino,1957-04-28,2024-01-25 18:27:17,(51) 993320-3885
923,Patricia,Oliveira,patricia.oliveira923@modaficticia.com.br,Feminino,1971-07-03,2024-03-28 19:28:55,(71) 978783-4507
924,Felipe,Santos,felipe.santos924@modaficticia.com.br,Masculino,1959-07-11,2024-03-06 11:22:26,(81) 972324-9773
925,Mariana,Rodrigues,mariana.rodrigues925@modaficticia.com.br,Feminino,1998-10-13,2024-01-18 20:57:38,(41) 920198-3369
926,Eduardo,Silva,eduardo.silva926@modaficticia.com.br,Masculino,1963-08-05,2024-04-28 13:07:50,(71) 944446-9531
927,Luana,Lima,luana.lima927@modaficticia.com.br,Feminino,1994-08-21,2024-05-04 08:13:47,(41) 965073-9947
928,Sabrina,Gomes,sabrina.gomes928@modaficticia.com.br,Feminino,1967-06-07,2024-02-22 17:00:23,(61) 912122-5947
929,Daniel,Souza,daniel.souza929@modaficticia.com.br,Masculino,1998-08-21,2024-04-14 14:22:22,(91) 965816-9571
930,Ricardo,Costa,ricardo.costa930@modaficticia.com.br,Masculino,1983-07-12,2024-02-18 17:10:34,(71) 960012-5669
931,Leonardo,Moreira,leonardo.moreira931@modaficticia.com.br,Masculino,1960-02-26,2024-01-03 18:01:39,(71) 923588-9133
932,Luana,Barbosa,luana.barbosa932@modaficticia.com.br,Feminino,1991-01-22,2024-03-28 14:13:14,(81) 982297-7243
933,Renata,Mendes,renata.mendes933@modaficticia.com.br,Feminino,1961-06-26,2024-04-14 18:45:50,(71) 910996-7138
934,Bianca,Nunes,bianca.nunes934@modaficticia.com.br,Feminino,1971-11-09,2024-03-27 20:58:26,(41) 910544-7792
935,Maria,Silva,maria.silva935@modaficticia.com.br,Feminino,1963-06-27,2024-05-27 19:38:20,(61) 932336-8045
936,Raquel,Gomes,raquel.gomes936@modaficticia.com.br,Feminino,1966-10-21,2024-04-27 08:51:59,(71) 926891-7396
937,Isabela,Pereira,isabela.pereira937@modaficticia.com.br,Feminino,1987-03-14,2024-02-04 19:51:08,(91) 925515-7422
938,Marcelo,Costa,marcelo.costa938@modaficticia.com.br,Masculino,1974-04-03,2024-01-01 14:00:40,(31) 913646-9907
939,Vanessa,Gomes,vanessa.gomes939@modaficticia.com.br,Feminino,1955-12-24,2024-02-15 18:40:49,(61) 934452-4927
940,Larissa,Fernandes,larissa.fernandes940@modaficticia.com.br,Feminino,1988-04-24,2024-04-25 12:42:03,(51) 920874-3355
941,Vanessa,Souza,vanessa.souza941@modaficticia.com.br,Feminino,1961-08-20,2024-01-04 10:18:16,(31) 922160-2267
942,Rafael,Fernandes,rafael.fernandes942@modaficticia.com.br,Masculino,1979-02-16,2024-01-14 09:31:40,(21) 937563-7879
943,Eduardo,Carvalho,eduardo.carvalho943@modaficticia.com.br,Masculino,2005-03-06,2024-03-01 10:42:36,(11) 925362-6616
944,Vinícius,Moreira,vinícius.moreira944@modaficticia.com.br,Masculino,1992-09-01,2024-02-17 19:16:59,(21) 935276-1484
945,Bianca,Barbosa,bianca.barbosa945@modaficticia.com.br,Feminino,2002-03-07,2024-03-04 11:01:20,(31) 938804-2367
946,Camila,Almeida,camila.almeida946@modaficticia.com.br,Feminino,1984-04-03,2024-03-23 16:41:18,(81) 974985-8144
947,Bruno,Almeida,bruno.almeida947@modaficticia.com.br,Masculino,1965-04-22,2024-06-09 14:06:37,(51) 931712-4372
948,Diego,Carvalho,diego.carvalho948@modaficticia.com.br,Masculino,1981-10-24,2024-03-27 13:39:06,(71) 966270-4272
949,Rafael,Oliveira,rafael.oliveira949@modaficticia.com.br,Masculino,1982-03-02,2024-05-09 17:26:18,(91) 956170-7525
950,Fernanda,Costa,fernanda.costa950@modaficticia.com.br,Feminino,2005-06-14,2024-02-12 11:04:13,(61) 958754-3376
951,Ricardo,Silva,ricardo.silva951@modaficticia.com.br,Masculino,1974-12-01,2024-06-11 11:29:36,(61) 940493-2085
952,Leonardo,Moreira,leonardo.moreira952@modaficticia.com.br,Masculino,1967-09-07,2024-01-18 12:45:38,(21) 985228-7909
953,Eduardo,Pereira,eduardo.pereira953@modaficticia.com.br,Masculino,1966-04-02,2024-04-16 08:17:26,(21) 926265-8418
954,Sabrina,Pereira,sabrina.pereira954@modaficticia.com.br,Feminino,1991-07-08,2024-05-01 12:01:41,(11) 970525-5659
955,Isabela,Santos,isabela.santos955@modaficticia.com.br,Feminino,1988-09-02,2024-03-21 08:04:30,(21) 964405-5931
956,Eduardo,Rodrigues,eduardo.rodrigues956@modaficticia.com.br,Masculino,1979-02-18,2024-03-16 17:03:25,(51) 969582-9082
957,Amanda,Moreira,amanda.moreira957@modaficticia.com.br,Feminino,1960-01-08,2024-01-27 08:08:06,(61) 967105-4708
958,Juliana,Fernandes,juliana.fernandes958@modaficticia.com.br,Feminino,2000-06-27,2024-05-01 19:55:03,(51) 915646-2815
959,Larissa,Oliveira,larissa.oliveira959@modaficticia.com.br,Feminino,1970-06-23,2024-05-26 20:24:17,(31) 928056-8548
960,Patricia,Pereira,patricia.pereira960@modaficticia.com.br,Feminino,1963-10-28,2024-04-21 15:42:07,(91) 979152-4940
961,Vinícius,Almeida,vinícius.almeida961@modaficticia.com.br,Masculino,1974-12-16,2024-02-03 12:49:18,(21) 956269-4971
962,Juliana,Oliveira,juliana.oliveira962@modaficticia.com.br,Feminino,1985-01-07,2024-01-22 11:29:52,(71) 934630-8989
963,Beatriz,Fernandes,beatriz.fernandes963@modaficticia.com.br,Feminino,2006-10-25,2024-05-17 13:48:19,(81) 995890-3523
964,Patricia,Ribeiro,patricia.ribeiro964@modaficticia.com.br,Feminino,1977-07-15,2024-05-17 11:49:25,(41) 918996-5552
965,Felipe,Nunes,felipe.nunes965@modaficticia.com.br,Masculino,1990-11-04,2024-02-15 09:47:07,(41) 912174-8550
966,Camila,Silva,camila.silva966@modaficticia.com.br,Feminino,1984-11-17,2024-04-12 12:07:59,(91) 921018-6806
967,Bruno,Lima,bruno.lima967@modaficticia.com.br,Masculino,1979-09-14,2024-05-11 08:28:17,(61) 922820-1805
968,Diego,Fernandes,diego.fernandes968@modaficticia.com.br,Masculino,1972-04-13,2024-02-20 12:33:38,(81) 977976-8103
969,Ana,Ribeiro,ana.ribeiro969@modaficticia.com.br,Feminino,1961-04-04,2024-01-02 17:17:15,(21) 979747-2655
970,André,Moreira,andré.moreira970@modaficticia.com.br,Masculino,1998-12-13,2024-04-13 09:14:46,(51) 974903-4370
971,Renata,Rodrigues,renata.rodrigues971@modaficticia.com.br,Feminino,1994-05-23,2024-05-10 19:00:06,(31) 975960-8811
972,André,Costa,andré.costa972@modaficticia.com.br,Masculino,1974-11-03,2024-02-06 13:57:29,(31) 911669-8775
973,Eduardo,Silva,eduardo.silva973@modaficticia.com.br,Masculino,1965-05-03,2024-02-22 20:54:00,(61) 972105-1016
974,André,Mendes,andré.mendes974@modaficticia.com.br,Masculino,1961-01-27,2024-01-19 18:18:53,(41) 978848-9243
975,Patricia,Souza,patricia.souza975@modaficticia.com.br,Feminino,1960-05-26,2024-06-11 15:31:47,(61) 981527-5216
976,Thiago,Rodrigues,thiago.rodrigues976@modaficticia.com.br,Masculino,1983-01-27,2024-03-10 19:21:57,(91) 997023-8935
977,Camila,Barbosa,camila.barbosa977@modaficticia.com.br,Feminino,2000-11-01,2024-02-14 11:42:09,(61) 975251-1506
978,Vanessa,Martins,vanessa.martins978@modaficticia.com.br,Feminino,1977-04-24,2024-01-07 14:40:06,(51) 992167-9927
979,Daniel,Costa,daniel.costa979@modaficticia.com.br,Masculino,1970-11-12,2024-03-13 17:26:17,(51) 934978-1673
980,Fernando,Souza,fernando.souza980@modaficticia.com.br,Masculino,1981-08-19,2024-03-10 09:00:31,(31) 971121-3461
981,Fernando,Dias,fernando.dias981@modaficticia.com.br,Masculino,1996-03-10,2024-04-10 09:51:18,(11) 969488-1670
982,Larissa,Castro,larissa.castro982@modaficticia.com.br,Feminino,1961-01-16,2024-03-01 14:22:42,(11) 916540-5119
983,Amanda,Nunes,amanda.nunes983@modaficticia.com.br,Feminino,2004-09-22,2024-05-05 09:45:17,(31) 935785-8078
984,Larissa,Ribeiro,larissa.ribeiro984@modaficticia.com.br,Feminino,1956-08-12,2024-02-26 18:40:24,(71) 962312-2607
985,Leonardo,Moreira,leonardo.moreira985@modaficticia.com.br,Masculino,1973-03-19,2024-04-22 13:51:37,(31) 999564-4268
986,Gabriel,Martins,gabriel.martins986@modaficticia.com.br,Masculino,1989-04-10,2024-03-03 12:36:59,(81) 981543-4004
987,Diego,Souza,diego.souza987@modaficticia.com.br,Masculino,1962-09-15,2024-06-11 16:59:43,(61) 971391-6803
988,Rodrigo,Martins,rodrigo.martins988@modaficticia.com.br,Masculino,1980-08-01,2024-05-01 20:26:05,(31) 990636-5954
989,Vanessa,Barbosa,vanessa.barbosa989@modaficticia.com.br,Feminino,1977-03-20,2024-05-19 12:03:48,(71) 926506-7601
990,Luana,Barbosa,luana.barbosa990@modaficticia.com.br,Feminino,1983-01-03,2024-01-09 18:06:21,(21) 948086-8888
991,Pedro,Souza,pedro.souza991@modaficticia.com.br,Masculino,2001-10-22,2024-05-24 19:03:44,(41) 977667-3361
992,Gabriel,Ribeiro,gabriel.ribeiro992@modaficticia.com.br,Masculino,1997-11-28,2024-02-10 18:19:46,(11) 973564-4288
993,Juliana,Silva,juliana.silva993@modaficticia.com.br,Feminino,1963-10-04,2024-05-04 11:13:06,(81) 913231-9287
994,Gustavo,Santos,gustavo.santos994@modaficticia.com.br,Masculino,1961-05-13,2024-04-06 11:53:54,(91) 944114-8194
995,Mariana,Lima,mariana.lima995@modaficticia.com.br,Feminino,1994-01-06,2024-02-27 19:42:15,(31) 977045-9956
996,Gabriela,Mendes,gabriela.mendes996@modaficticia.com.br,Feminino,1972-05-22,2024-01-19 15:23:42,(51) 961273-7321
997,Luana,Martins,luana.martins997@modaficticia.com.br,Feminino,2006-07-05,2024-01-10 15:07:36,(71) 911444-5960
998,Sabrina,Carvalho,sabrina.carvalho998@modaficticia.com.br,Feminino,1956-06-05,2024-04-24 15:17:00,(31) 956890-9202
999,Amanda,Barbosa,amanda.barbosa999@modaficticia.com.br,Feminino,1978-09-03,2024-02-21 10:22:41,(61) 970225-3294
1000,Leonardo,Gomes,leonardo.gomes1000@modaficticia.com.br,Masculino,1958-11-16,2024-04-16 17:42:11,(91) 996364-9608
